operation,direction_key,slope,signed_slope,line_bin_width,line_id,n_pixels_used,used_fallback,line_median,global_median,stripe_offset_subtracted
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,109,363,0,-0.00036484561220450056,0.0006766097436699554,-0.001041455355874456
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,110,359,0,0.0006766097436699554,0.0006766097436699554,0.0
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,111,355,0,-0.0024080866422141953,0.0006766097436699554,-0.0030846963858841506
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,112,351,0,-0.004104593279540932,0.0006766097436699554,-0.004781203023210888
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,113,347,0,-0.003307338980890288,0.0006766097436699554,-0.003983948724560244
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,114,343,0,-0.0012055009322031376,0.0006766097436699554,-0.001882110675873093
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,115,339,0,-0.00200264091591576,0.0006766097436699554,-0.0026792506595857152
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,116,335,0,-0.004250848871194795,0.0006766097436699554,-0.00492745861486475
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,117,331,0,-0.0008512035572319676,0.0006766097436699554,-0.001527813300901923
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,118,327,0,-0.00734997987327689,0.0006766097436699554,-0.008026589616946845
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,119,323,0,-0.005181589690915846,0.0006766097436699554,-0.005858199434585801
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,120,319,0,-0.004789336399126596,0.0006766097436699554,-0.005465946142796552
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,121,315,0,-0.0009794919739265252,0.0006766097436699554,-0.0016561017175964806
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,122,311,0,0.002608357103218605,0.0006766097436699554,0.0019317473595486497
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,123,307,0,-0.004207989477467124,0.0006766097436699554,-0.004884599221137079
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,124,304,0,-0.002202809490814586,0.0006766097436699554,-0.0028794192344845414
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,125,301,0,-0.0039295681026178895,0.0006766097436699554,-0.004606177846287845
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,126,297,0,-0.0012580156123909812,0.0006766097436699554,-0.0019346253560609365
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,127,293,0,-0.0030065934869683113,0.0006766097436699554,-0.0036832032306382666
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,128,289,0,0.004199585294879973,0.0006766097436699554,0.003522975551210018
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,129,285,0,0.0005004533174900972,0.0006766097436699554,-0.00017615642617985813
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,130,281,0,0.0006288585412771977,0.0006766097436699554,-4.7751202392757675e-05
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,131,277,0,-0.003589443454284056,0.0006766097436699554,-0.004266053197954011
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,132,273,0,0.003429077764678986,0.0006766097436699554,0.0027524680210090306
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,133,269,0,0.0024024553346376296,0.0006766097436699554,0.0017258455909676743
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,134,265,0,0.002538202623557885,0.0006766097436699554,0.0018615928798879295
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,135,261,0,0.0036102019596945794,0.0006766097436699554,0.002933592216024624
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,136,257,0,0.010183585218510444,0.0006766097436699554,0.009506975474840489
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,137,253,0,0.007211849151472044,0.0006766097436699554,0.006535239407802089
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,138,249,0,0.005201594120135494,0.0006766097436699554,0.0045249843764655386
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,139,245,0,0.009154740294186437,0.0006766097436699554,0.008478130550516482
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,140,241,0,0.0035011998239203096,0.0006766097436699554,0.002824590080250354
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,141,237,0,0.008466644549504874,0.0006766097436699554,0.007790034805834919
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,142,233,0,0.009690209413508366,0.0006766097436699554,0.009013599669838411
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,143,229,0,0.0008278701359383574,0.0006766097436699554,0.00015126039226840207
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,144,225,0,0.0016952616708814311,0.0006766097436699554,0.0010186519272114758
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,145,221,0,0.004386862411698872,0.0006766097436699554,0.0037102526680289167
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,146,217,0,0.009298413130586885,0.0006766097436699554,0.00862180338691693
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,147,213,0,0.008165620745277522,0.0006766097436699554,0.007489011001607567
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,148,210,0,0.0015026204500563785,0.0006766097436699554,0.0008260107063864232
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,149,207,0,0.003355741761089711,0.0006766097436699554,0.0026791320174197556
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,150,203,0,0.0006525770834883338,0.0006766097436699554,-2.4032660181621613e-05
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,151,199,0,0.002950759402408378,0.0006766097436699554,0.002274149658738423
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,152,195,0,0.008870114151246134,0.0006766097436699554,0.008193504407576178
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,153,191,0,0.016234084586250516,0.0006766097436699554,0.01555747484258056
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,154,187,0,0.007142385741027992,0.0006766097436699554,0.006465775997358036
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,155,183,0,0.005020662299442137,0.0006766097436699554,0.004344052555772182
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,156,179,0,0.004495811574220162,0.0006766097436699554,0.0038192018305502062
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,157,175,0,0.002919975443483833,0.0006766097436699554,0.0022433656998138776
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,158,171,0,0.003910335460444983,0.0006766097436699554,0.003233725716775028
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,159,167,0,0.005362704293868943,0.0006766097436699554,0.004686094550198988
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,160,163,0,0.0008296105165463332,0.0006766097436699554,0.00015300077287637784
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,161,159,0,-0.003039694012913362,0.0006766097436699554,-0.0037163037565833175
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,162,155,0,0.0016073468705490208,0.0006766097436699554,0.0009307371268790655
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,163,151,0,0.0007641257186924945,0.0006766097436699554,8.751597502253908e-05
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,164,147,0,0.011096882014052333,0.0006766097436699554,0.010420272270382377
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,165,143,0,0.0070699048214342315,0.0006766097436699554,0.006393295077764276
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,166,139,0,0.006766500159627794,0.0006766097436699554,0.006089890415957838
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,167,135,0,0.004255789216681101,0.0006766097436699554,0.003579179473011146
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,168,131,0,0.006039587475339172,0.0006766097436699554,0.005362977731669216
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,169,127,0,0.006606251920923286,0.0006766097436699554,0.005929642177253331
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,170,123,0,0.002504517991690317,0.0006766097436699554,0.0018279082480203617
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,171,119,0,0.004954760796013763,0.0006766097436699554,0.004278151052343807
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,172,116,0,-0.0009548433848165436,0.0006766097436699554,-0.001631453128486499
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,173,113,0,-0.001545218345794866,0.0006766097436699554,-0.0022218280894648213
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,174,109,0,-0.00067342740655673,0.0006766097436699554,-0.0013500371502266854
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,175,105,0,0.000491829612245108,0.0006766097436699554,-0.0001847801314248474
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,176,101,0,0.0029996451825719094,0.0006766097436699554,0.002323035438901954
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,177,97,0,0.0061792303601159344,0.0006766097436699554,0.005502620616445979
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,178,93,0,0.008673459647563882,0.0006766097436699554,0.007996849903893927
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,179,89,0,0.006134028718766924,0.0006766097436699554,0.005457418975096969
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,180,85,0,0.002844950094821514,0.0006766097436699554,0.0021683403511515587
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,181,81,0,0.01813964263083779,0.0006766097436699554,0.017463032887167836
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,182,77,0,0.007498877532419625,0.0006766097436699554,0.00682226778874967
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,183,73,0,0.0015021835399767801,0.0006766097436699554,0.0008255737963068248
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,184,69,0,0.009806224503193857,0.0006766097436699554,0.009129614759523902
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,185,65,0,0.008529267128073788,0.0006766097436699554,0.007852657384403832
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,186,61,0,0.0014858801798863456,0.0006766097436699554,0.0008092704362163902
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,187,57,0,-0.0035259708885389002,0.0006766097436699554,-0.004202580632208856
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,188,53,0,-0.003223219521157741,0.0006766097436699554,-0.0038998292648276963
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,189,49,0,-0.0016893132611886016,0.0006766097436699554,-0.002365923004858557
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,190,45,0,-0.005554965666955599,0.0006766097436699554,-0.006231575410625554
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,191,41,0,-0.0017444055460697754,0.0006766097436699554,-0.002421015289739731
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,192,37,0,0.0005045649461990953,0.0006766097436699554,-0.00017204479747086007
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,193,33,0,-0.01170915862117631,0.0006766097436699554,-0.012385768364846266
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,194,29,0,-0.02092003961776399,0.0006766097436699554,-0.021596649361433948
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,195,25,0,-0.003331202001598323,0.0006766097436699554,-0.0040078117452682785
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,196,22,0,0.005658009951071226,0.0006766097436699554,0.004981400207401271
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,197,19,0,-0.004213433223653892,0.0006766097436699554,-0.004890042967323848
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,198,15,0,-0.00850353778577664,0.0006766097436699554,-0.009180147529446596
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,199,11,0,-0.003383583538468922,0.0006766097436699554,-0.0040601932821388775
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,200,7,0,-0.020783390546739104,0.0006766097436699554,-0.021460000290409058
dwt_broad_then_median_thin_primary_orthogonal:thin_orthogonal,y_plus_x,1.0211663785451084,-1.0211663785451084,2.0,201,3,0,nan,0.0006766097436699554,0.0
